text,intent
"trivia about something,tell me some",fun_fact
i want to know how busy ruby tuesday will be at around 8:45 pm,how_busy
what kind of gas mileage do i get,mpg
will i need to use a plug converter in el salvador,plug_type
i want you to cancel the event called 'bachelorette party' on april 15,calendar_update
where can i rent a car in boston,car_rental
when shall i get my tires changed,tire_change
i would like that repeated,repeat
what vaccinations should i get if i go to nigeria,vaccines
schedule an uber for 3 to go to the airport,uber
"how much money do i pay in taxes, please",taxes
how many euros can i exchange for 200 yen,exchange_rate
check on my reservation for umami at 6pm,confirm_reservation
"in austin, what are some tourist things to do",travel_suggestion
i would like a reorder of checkbooks for my home equity line of credit with chase,order_checks
reserve a table for 2 at red lobster at 8:00,restaurant_reservation
can i make your name different,change_ai_name
which company programmed you,who_made_you
please play the new lady gaga song,play_music
put laundry on my to do list,todo_list_update
what do you know,what_can_i_ask_you
make arrangements for me to get my oil changed,schedule_maintenance
set a timer for fifteen seconds,timer
"where are my bags, not here at the airport",lost_luggage
whats the update on flight dl123,flight_status
are you human or a bot,are_you_a_bot
how many days old are you,how_old_are_you
i must report fraudulent activity on my debit,report_fraud
i need to transfer from this account to that one,transfer
tell me how many calories in a medium size apple,calories
mailing to me for a new card takes how long,replacement_card_duration
what's the best place to just get away from it all,travel_suggestion
can you tell me all the reminders i have set on my reminder list,reminder
i want to switch speaking to french,change_language
whats rupees dollars in 30,exchange_rate
which types of questions may i ask you,what_can_i_ask_you
how would you describe what life means,meaning_of_life
i have no earthly idea at all,maybe
add this song to my post-rock playlist,update_playlist
how are things going for you,greeting
do you know if my vacation request is still pending,pto_request_status
please remove your connection to my phone,sync_device
how do i alter my insurance policy,insurance_change
can you please book an uber to the zoo,uber
let me know if you are a cat or dog person,do_you_have_pets
what are the steps to jump start my car,jump_start
are there shots required before going to south africa,vaccines
roll a seven sided dice for me,roll_dice
what interest rate will regions give me,interest_rate
how good are the ratings for outback,restaurant_reviews
what is 2 francs in euros,exchange_rate
go back to the factory settings for this device,reset_settings
what is the current time in new york,time
how can i go about finding my current location,current_location
"what does ""money"" mean",definition
i don't think so,no
how long do cheeseburgers take to make,cook_time
my name is john,change_user_name
how much vacation have i already used this year,pto_used
i am going to address you as my own name,change_ai_name
please confirm my reservation for morton's at 5 pm,confirm_reservation
please use your female voice,change_accent
grab me a new belt on amazon please,order
when's the next time i have to pay the insurance,bill_due
can you tell bob to get his dog via text,text
i need an uber that fits ten people to go to chipotle,uber
"i don't like that, no",no
i am thinking it is either,maybe
how is the traffic on the way to the campsite,traffic
turn down volume,change_volume
how many dollars can i exchange for 5000 rubles,exchange_rate
i would like to add you say by lauren daigle to my playlist,update_playlist
what mpg does this car get on the expressway,mpg
i need an appointment to get my oil changed,schedule_maintenance
do you own any pet at all,do_you_have_pets
what amount of gas is in my car,gas
can you tell me the calories for the cheeseburger,calories
tell me the gas i need to fill this car up with,gas_type
what's my health plan,insurance
"please confirm my reservation at parc for 8:00 pm, with the name denise jack",confirm_reservation
"incorrect, it is certainly a false statement",no
where is your family from,where_are_you_from
do i need to protect myself with some shots for a trip to vietnam,vaccines
find out when my most recent oil change occurred,last_maintenance
did they approve my day off request,pto_request_status
how much time do i need to make the chicken,cook_time
do i have anything on my todo list about shoveling snow,todo_list
look up the kind of fuel i use in my car,gas_type
will you order me some more lysol spray,order
"yes, that's confirmed",yes
is there traffic on route to work,traffic
what are the things that i have for today,todo_list
i need you to reset your factory settings,reset_settings
how do i give my car a jump,jump_start
can i get a random heads or tails,flip_coin
do i need a visa to go to somewhere internationally,international_visa
i have to call jane,make_call
i need someone to look at my car because my check engine light is on,schedule_maintenance
how is the traffic near lexington,traffic
yes that's correct,yes
how are things,greeting
i miss placed my luggage i was on delta flight ab123 out of new york,lost_luggage
how much cash do i earn,income
"what is the distance to austin city limits from my hotel , the holiday inn at austin",distance
play that song called colony of birchman,play_music
the car feels wobbly so check my tire pressure,tire_pressure
"since i got a new job, i need help with my 401k rollover",rollover_401k
are vaccinations necessary to go there,vaccines
schedule family dinner on my calendar on march 8,calendar_update
can you remind me what i put on my shopping list,shopping_list
share my gps location with steve,share_location
go back to factory settings now,reset_settings
can you text arthur and tell them im almost there,text
destroy process,cancel
i would like to change your language from portuguese to italian,change_language
please go to the song after this one,next_song
please create one alarm for 330 pm and one for 8 pm,alarm
how often do you change your tires,tire_change
how many calories are in a cup of white rice,calories
please help me find my cellphone,find_phone
i'm so glad you helped me!,thank_you
"increase the volume level to 4, please",change_volume
please tell me the status of my southwest flight,flight_status
give me some ways to build my credit score,improve_credit_score
is the air pressure on my tires low,tire_pressure
"update my shopping list, delete canned olives",shopping_list_update
i haven't the foggiest,maybe
it is time to say goodbye,goodbye
are you self employed,who_do_you_work_for
what's the best place to travel to this time of year,travel_suggestion
i need to take out the trash please remind me,reminder_update
does applebees have alright reviews,restaurant_reviews
i gotta know when should i get my oil changed next,oil_change_when
do that,yes
please put watering the plants on my to do list,todo_list_update
help me find where i am,current_location
because of circumstances i don't need my reservation anymore,cancel_reservation
speak slower,change_speed
what is my name saved under,user_name
i'd like you to tell me a joke,tell_joke
do i have any reminders to look up how to properly do a potato in my microwave,reminder
i want us to speak to each other in spanish from now on,change_language
tell me the number of vacation days i have stored,pto_balance
tell me how i know when i need an oil change,oil_change_when
im going to be in canada from august 10th until august 12th,travel_notification
tell my bank i will be travelling to the caribbean,travel_notification
where did you live prior to living here,where_are_you_from
what's your age alexa,how_old_are_you
does ihop have a lot of business around 7 am,how_busy
what track am i listening to,what_song
how often should the oil get changed,oil_change_when
what points were earned on my mastercard,rewards_balance
is the traffic bad on the way to work,traffic
can you tell me where flight dl123 is,flight_status
what is the ingredient list for an omelette,ingredients_list
any status update on my day off request,pto_request_status
what all can you do,what_can_i_ask_you
what paperwork will i need to visit northern ireland,international_visa
let's play the next song now,next_song
"my luggage is missing, i think",lost_luggage
i need to listen to my beyonce playlist,play_music
please tell me how to change the oil in my car,oil_change_how
how many dollars is one mexican peso,exchange_rate
are there any shots i should get before going to south africa,vaccines
do you have any domestic animals,do_you_have_pets
change the response language to french please,change_language
please only call me joe,change_user_name
i'd like to know how much gas is left,gas
i want to know if my vacation request has been approved,pto_request_status
nix folding laundry from my todo list,todo_list_update
can you cancel my dinner reservation,cancel_reservation
do i have enough fuel to make it to the theater,gas
what is the tire pressure in my car,tire_pressure
make your speech slower than now,change_speed
find me a flight from ft lauderdale to houston on southwest,book_flight
i would like you to add milk if it is not on my shopping list already,shopping_list_update
can you search for the best new york style cheesecake recipes please,recipe
"yes, that is it",yes
how much are the international transaction fees for my chase card,international_fees
what is 500 x 25,calculator
transfer my 401k please,rollover_401k
set up direct deposit to my money market account for my pay check,direct_deposit
"i would like to increase my bank of america credit limit, can you help me",credit_limit_change
i don't want you to speak any more for now,cancel
it was great chatting with you,goodbye
what's the balance on my bills,bill_balance
please do me a favor and call brother mario,make_call
what will be the date in 100 days from now,date
"i would like an uber going to atlantic city, new jersey",uber
"that's all i need, thanks!",thank_you
can you rise the volume of this please,change_volume
show me the recipe for broccoli cheddar soup,ingredients_list
can you tell me the number of pto days i have left,pto_balance
is my order shown as delivered,order_status
what's the nutritional info for a cheeseburger,nutrition_info
when is my next paycheck,payday
how would you explain the pets you own,do_you_have_pets
what does my to-do list look like,todo_list
how much gas does this use in the city,mpg
please look up if i can rent a car in houston from march 25 to march 29,car_rental
please tell me an interesting tidbit about the roman empire,fun_fact
can you explain the meaning of life to me,meaning_of_life
do i have enough fuel to get to tampa,gas
how long does it take to cook roast beef,cook_time
do you mind informing me the status of my southwest flight,flight_status
tell my bank i'm going to france,travel_notification
what health benefits do i have,insurance
"how are you classified, as a human or a computer",are_you_a_bot
does chic-fil-a have good reviews,restaurant_reviews
is it possible to make reservations with famous dave's restaurant,accept_reservations
can you tell me the status of my delta flight,flight_status
what is the calorie count in a cookie,calories
please set alarm for me,alarm
get me a flight for tuesday on spiritcom to las vegas from chicago,book_flight
is it possible for you to whisper for me,whisper_mode
show me where i am on a map,current_location
what will i need to jump start a dead car,jump_start
are there any travel warnings for london,travel_alert
please speak to me in chinese,change_language
how was this ai created,who_made_you
find the applicable timezone for austin,timezone
how much longer until my next day off,next_holiday
do you consider yourself a bot,are_you_a_bot
set to female voice,change_accent
i wanna sub sugar for salt,ingredient_substitution
what time will my flight be boarding,flight_status
set the alarm for me,alarm
walk me through on how to roll over my 401k,rollover_401k
tell me what is on the list of things to do,todo_list
how much time will riding the bus to downtown take,distance
forget it,cancel
call the bank and tell them i will be in france on the 16th until the 26th,travel_notification
traffic looking alright going towards burger king,traffic
i want to transfer funds between accounts,transfer
would you call me mary,change_user_name
what are the calories in a cookie,calories
how i do schedule car maintenance,schedule_maintenance
reset the factory settings please,reset_settings
i advise you to quit talking,cancel
when am i gonna be meeting roger,meeting_schedule
how many mpg does this car have,mpg
can you get me a table for 2 at mexico viejo at 3pm,restaurant_reservation
how fast can i get to target in trenton,distance
is there a name that you call me,user_name
bella needs to be called,make_call
i'm really not sure,maybe
can you send me an uber to go to a restaurant in downtown phoenix,uber
how much money is the state going to take from me for taxes,taxes
i want you to add staff meeting to my calendar for march 1 at 10:00 am,calendar_update
what's the reason for a hold on my wells fargo account,account_blocked
"help, i cannot find my phone",find_phone
which shots do i need to get before i go to africa next week,vaccines
i think it could be both,maybe
fly me from pit to pdx on delta for under $300,book_flight
when is my plane scheduled to land,flight_status
i need to know how jumping a car works,jump_start
how much are my cable and water bills,bill_balance
you can address me as lizzie,change_user_name
give me the next song,next_song
how much time do i have before i have to change my tires,tire_change
for how long should i bake the brownies,cook_time
i didn't hear say it again please,repeat
contact avis and see if they have cars available,car_rental
when did my car get serviced last,last_maintenance
i need to let my bank know that i'll be travelling internationally,travel_notification
do you know what song this is,what_song
share my coordinates with melissa and doug,share_location
when did i get paid the last time,payday
cancel that input,cancel
i'd like to make a vacation request,pto_request
i'll need a rental car from 3/3 - 3/14 in vegas,car_rental
walk me through reward redemption from my barclay's card,redeem_rewards
will i need a travel visa to go to canary islands,international_visa
how long will it take to fix shepherd's pie,cook_time
turn the volume to 4,change_volume
can you help me tell what my starbucks rewards balance is,rewards_balance
i need a recent transaction looked into,transactions
are you ai,are_you_a_bot
is there a way to transfer my 401k,rollover_401k
how do they say goodbye in hawaii,translate
i no longer want this event in my calendar,calendar_update
i want you to order everything on my shopping list,order
please delete the reservation for 3 people at outback,cancel_reservation
where's a good place to get some grub,restaurant_suggestion
please tell me the status of my last online order from walmart,order_status
how long can i keep pizza in the freezer for before it goes bad,food_last
i need to get from jfk to dallas with united for under $500,book_flight
i'm going to mexico; do i need an international via,international_visa
i want to book a flight from hawaii to new york on july 8th and returning on july 10th,book_flight
let me know when should i get my tires changed next,tire_change
can you tell me what i have on my shopping list,shopping_list
do you know the current time in southern california,time
how often do tires need changing,tire_change
confirm my reservation for red robin at 8,confirm_reservation
how long does it take to get to the airport in dallas,distance
how long do i cook the chicken roast,cook_time
there are some questionable charges on my card,report_fraud
tell my all my reminders,reminder
when do i have to get my tires changed,tire_change
check to confirm my reservation for february 22 at noon,confirm_reservation
"why are you talking so sloooooooooowly, please speed it up!",change_speed
it might be either one,maybe
what is gumbo made of,ingredients_list
assist me in getting a car rental,car_rental
how can i change my car oil,oil_change_how
disconnect from my phone now,sync_device
please play 1979 by the smashing pumpkins,play_music
i wanna remove fishing from my calendar for soccer,calendar_update
are you a live person or a computer,are_you_a_bot
how much do i pay the government in taxes,taxes
i'm waiting for my luggage in the airport now but it's been a while and it's still not arrived,lost_luggage
put a reminder on the calendar to buy a gun on march 1st,calendar_update
what's 3 plus 3,calculator
when did my oil last get changed,last_maintenance
how do i get a w2,w2
can you convert 2 inches into meters,measurement_conversion
where is the closest mcdonalds,directions
how do i change the language that your responses are delivered in,change_language
what phrase means goodbye in hawaii,translate
i wanna know who is your boss,who_do_you_work_for
go ahead and connect to my phone,sync_device
book me a hotel in new york near the empire state building from marc 2nd to 4th,book_hotel
please confirm my reservation for red robin at 9,confirm_reservation
remind me to call my mother saturday morning,reminder_update
what reminders did i have,reminder
go ahead and put the volume to 4,change_volume
"i am going to be traveling in turkey, are there any alerts",travel_alert
how safe is it to travel to mongolia (how safe is mongolia),travel_alert
what's the cooking time for chicken alfredo,cook_time
i need to know if sorting the mail is on my to do list,todo_list
take $40 and transfer it to account a from b,transfer
what's the miles per gallon on this car,mpg
can you buy something from walmartcom for me,order
the speaker volume needs to be increased,change_volume
has my time off request been approved yet,pto_request_status
what will the date be in 10 days,date
tell me what the status of my american airlines flight is,flight_status
i have been spending a lot on utility bills lately,spending_history
schedule an uber to the mall,uber
i just changed jobs and need help with my 401k rollover,rollover_401k
i need my todo list read,todo_list
what is the forecast for this week,weather
i would like to know my chase interest rate,interest_rate
do you have a cookbook that could teach me to make sushi,recipe
either one would work,maybe
"buy tickets for a flight from nyc to la on march 1, returning on march 5",book_flight
what is the calorie count for one cookie,calories
who would you say your employer is,who_do_you_work_for
"will you repeat that, please",repeat
yellow by coldplay to my playlist please,update_playlist
what's the current location of my package,order_status
what is 1 million twelve hundred divided by 400 thousand,calculator
am i talking with a real person,are_you_a_bot
what is the availability of meeting rooms during the afternoon,schedule_meeting
what is the current exchange rate for the dollar and the yen,exchange_rate
what are you hobbies,what_are_your_hobbies
what do i owe the government on my taxes,taxes
can you purchase underpants for me,order
do they take reservations at carrabbas,accept_reservations
"is bacon on my shopping list, add if it's not",shopping_list_update
can i begin calling you dave,change_ai_name
i'm out of toothpaste so will you order me some more,order
would you remove bread from my shopping list and add bread,shopping_list_update
can you give me instructions on how to change the oil for my car,oil_change_how
remind me to call bob,reminder_update
"how do they say ""what's up"" in chinese",translate
"please book me an uber and enter destination penn station, new york",uber
did i lock the doors,smart_home
that answer's above my pay scale,maybe
i need to do a car rental,car_rental
i would like to share my location with my mom,share_location
what can you help me with,what_can_i_ask_you
what kind of oil should i use for my current car,oil_change_how
use a woman's voice,change_accent
i need to know my current gps coordinates,current_location
what day will my paycheck come,payday
do you have a birth date,how_old_are_you
the check engine light is on and i need a mechanic,schedule_maintenance
any unique trivia about beats headphones,fun_fact
do i need an international visa to go to vietnam,international_visa
so do you like cats or dogs,do_you_have_pets
make me giggle,tell_joke
how many vaccinations will i need to travel to asia,vaccines
yes i do like that,yes
whats the latest on flight dl123,flight_status
can you tell me how i would normally say thank you as a french person,translate
how long will it take to get seated at needham's,how_busy
what time zone are we currently in,timezone
i want to start calling you marie,change_ai_name
write a text to alice,text
so are you a bot,are_you_a_bot
how do i get to the hotel by bus,directions
can you tell me what song this is,what_song
what is the colour of your pets,do_you_have_pets
how good are the ratings for longhorn steakhouse,restaurant_reviews
what subjects do you know,what_can_i_ask_you
do you have anything you enjoy to do,what_are_your_hobbies
am i going to be able to get my vacation request,pto_request_status
tell the bank i will be traveling internationally soon,travel_notification
report my burned card to the company,damaged_card
my name is steve,change_user_name
detroit is in what timezone,timezone
where can i get the form i need to do my taxes,w2
please place a pto request for february 18th to the february 25th,pto_request
you're how old,how_old_are_you
can you play right above it,play_music
are you alive,are_you_a_bot
what timezone is phoenix in,timezone
how do i ascertain when my next insurance payment will be,bill_due
may i start referring to you as jeff,change_ai_name
what did i put on my shopping list so far,shopping_list
what kind of gas does this car take,gas_type
can you find me a place to stay in sacramento near the capitol on july 3-5,book_hotel
i can't change my oil and don't know what kind i need,oil_change_how
i need to delete my doctor's appointment scheduled for march 15th from my calendar,calendar_update
are there certain types of questions i can ask you,what_can_i_ask_you
let's go ahead and switch your language,change_language
"i didn't hear what you just said, can you repeat it",repeat
does the mediterranean grille have good reviews,restaurant_reviews
can you translate cat into russian for me,translate
tell me all about the trivia with friends,fun_fact
can you translate hello into swedish for me,translate
is that place busy around dinner time,how_busy
any travel alerts for canada,travel_alert
tell me when i received my most recent paycheck,payday
is buying a light bulb on my reminders list,reminder
you need to help me find my cellphone,find_phone
check who's at the door,smart_home
when do i need to get my tires changed,tire_change
"speak more quickly, please",change_speed
when am i due for my next paycheck,payday
how many mpg does this car get,mpg
inform me as to the plug type of the country,plug_type
look up the gas mileage for my vehicle,mpg
help me find a good sushi spot in chicago,restaurant_suggestion
where did you last live,where_are_you_from
go back to your original settings,reset_settings
what's the process of making a burrito,recipe
which types of vaccinations are required when leaving the united states,vaccines
how much will i have to pay in colorado taxes,taxes
place a stop on my main account for me please,freeze_account
can you let me know if it will be warm this week,weather
what is that tax form that shows my wages and where do i get it,w2
what kind of mileage do i get out of gas,mpg
please remind me of something,reminder_update
can you help me figure out how to rollover my 401k,rollover_401k
do you have any good recommendations for swiss cuisine,meal_suggestion
tell me when i last got paid,payday
what is the wait supposed to be at zippys,how_busy
can you tell me what you call me,user_name
"if i take this bus, how long until i get to brooklyn",distance
skip and play next song,next_song
book a reservation for 5 at lawry's under the name chris,restaurant_reservation
how long will it take to get to golden gate bridge from pier 39,distance
tell the meaning of life,meaning_of_life
what is the song on speaker,what_song
play my post-rock playlist,play_music
i need to get a flight out of tampa to chicago in a month for under $123,book_flight
please remove an event from this calendar,calendar_update
i am thinking of going to brazil and was wondering if that is hazardous,travel_alert
make a timer for 5 minutes,timer
how much traffic is there before the stadium,traffic
"could you find my location on the map, please",current_location
so what is my current name saved as,user_name
please find the benefits provided by my insurance,insurance
can you give me information about the nutrition facts for celery,nutrition_info
i want to set your name to gaffigan,change_ai_name
are there any events on my calendar for march 2nd,calendar
looks up the calories in cheetos,calories
what town were you born in,where_are_you_from
a meeting needs to be schedule and i need to know how,schedule_meeting
"i don't believe that is possible, it is false",no
i need your language setting to be russian now,change_language
that is a fact,yes
does the box have nutrition facts for cheerios on it,nutrition_info
yes that is right,yes
when must i get my tires changed,tire_change
would i need a tourist visa for brazil,international_visa
"sorry, can you speak a little faster",change_speed
change accent to british male,change_accent
i'm sure it could be either,maybe
does the central timezone include austin,timezone
thanks for helping me!,thank_you
do not talk so loudly,whisper_mode
what did i ask to be reminded about,reminder
i don't want to do anything today so just clear the todo list,todo_list_update
tell me something amusing,tell_joke
call an uber to mark's house,uber
i need to have an appointment to get my oil changed,schedule_maintenance
please make sure my account is frozen,freeze_account
what jokes do you know,tell_joke
is the ride short to the airport in la,distance
please inform me of the types of subjects are you familiar with,what_can_i_ask_you
please give me today's date,date
can you please not talk so fast,change_speed
how many dollars can i exchange for 200 yen,exchange_rate
will you roll a 6 sided dice,roll_dice
"can you play the next song on this playlist, please",next_song
where's my package,order_status
i want a hotel booked in salem near the concert hall from the first to the second,book_hotel
when is babysitting on my to do list,todo_list
i need information on today's date,date
what is the proper time to cook steak for,cook_time
how much paid time off have i earned to date,pto_balance
how do i know when i need my next oil change,oil_change_when
what is the point of life,meaning_of_life
add eggs to my shopping list and remove cheese,shopping_list_update
what are some good restaurants in chicago,travel_suggestion
i need to get my tires checked out somewhere,schedule_maintenance
reserve a table for 6 at morton's under the name jaime at 8:30pm,restaurant_reservation
tell me the current location,current_location
suggest a meal from denmark to me,meal_suggestion
find out what wait times are like right now at olive garden,how_busy
have miranda know about my current location,share_location
any new restaurants near the mall,restaurant_suggestion
can you make a note for my next oil change,oil_change_when
what kind of gas do i put in my car,gas_type
what can i do in nashville,travel_suggestion
"please find a columbus, ohio hotel with good reviews",book_hotel
what species of pets do you own,do_you_have_pets
what kinds of hobbies do you enjoy,what_are_your_hobbies
what's the best way to get to my bank by walking,directions
i need you to set alarm for me,alarm
can i switch cream out for milk,ingredient_substitution
suggest a meal from korea to me,meal_suggestion
can you create a reminder,reminder_update
which company is responsible for your design,who_made_you
can i switch cream with milk in a recipe,ingredient_substitution
help me get my device back to it's factory settings,reset_settings
give me an idea of traffic on the way to the doctors office at 6,traffic
schedule an uber to the bean,uber
"agreed, that's valid",yes
the name you should call me is janet,change_user_name
what if i lost my luggage,lost_luggage
find instructions on how to change my oil,oil_change_how
add up the calories in tacos,calories
do you think i can sub honey for sugar,ingredient_substitution
"go ahead and erase cashews from my list, and add walnuts to it, please",shopping_list_update
which timezone is buenos aires in,timezone
i want a coin flipped,flip_coin
help me transfer my 401k,rollover_401k
i would like to transfer from one account to my second one,transfer
you can call me stevie,change_user_name
please start using female voice,change_accent
"what is tomorrow's date, please",date
i am interested in acquiring new insurance,insurance_change
please get off my phone connection,sync_device
what is the process i need to follow to get a new credit card,new_card
who plays this song,what_song
are you able to flip a two sided coin,flip_coin
how can i change my oil in my car,oil_change_how
do i need a power adapter in mexico,plug_type
are things going well for you,greeting
what have my expenditures been at macys,spending_history
what steps do i take if there is a transaction that i do not recognize on my navy federal credit union account,report_fraud
erase all items on my todo list,todo_list_update
i need to know how many vacation days i have used up please,pto_used
go shopping and order everything on the list,order
that will be true,yes
i want to hear my to do list read out loud,todo_list
please pay electric bill,pay_bill
would you flip a coin,flip_coin
add welcome to the jungle by guns n roses to my playlist,update_playlist
can you speak to me in chinese,change_language
"correct, it is affirmative",yes
what do i have to do to see my rewards for my chase card,rewards_balance
i lost my chase bank card and want it labeled as lost,report_lost_card
what are the items on my reminder list,reminder
are you a real person or a robot,are_you_a_bot
i would like to know my location,current_location
alternatives to white wine in food,ingredient_substitution
i am needing to know what song is playing,what_song
tell me where is the closest coffee shop,directions
add hells bells by acdc to my playlist,update_playlist
music please,play_music
"find all the ""a""s in happiness",spelling
let me call you fred,change_ai_name
what things can you help me with exactly,what_can_i_ask_you
cancel my 6:00 reservation at the cheesecake factory,cancel_reservation
i dont need whisper mode on any more,whisper_mode
add 7 rings to my pop playlist,update_playlist
my dog ate my credit card and ruined it,damaged_card
it could be that one or the other one,maybe
i need you to track my package,order_status
what's a fun fact about eggs,fun_fact
what do you get if you divide 3 by 2,calculator
do you know if my amex card app went through,application_status
i go by stefan,change_user_name
increase your voice box,change_volume
when must i change the oil in my car,oil_change_when
are my tires ok on pressure,tire_pressure
gps coordinates share with home,share_location
how do i get to the leaning tower by bus,directions
"where is the nearest gas station to 20th and market streets, in philadelphia, pa",directions
please stop doing what i asked,cancel
how busy is michel at 9,how_busy
i need to catch an uber to cal expo,uber
set a ten second timer,timer
please tell me your name,what_is_your_name
how do you usually refer to me,user_name
stop that,cancel
what type of plug do they use in mexico,plug_type
tell me whether you are a cat or dog person,do_you_have_pets
what is on my schedule between 10:00 am and 11:00 am,meeting_schedule
roll a pair of dice,roll_dice
will i be charged if i use my card in detroit,international_fees
i need to know the due date for my credit card,bill_due
"i don't know why my check engine light is on, i need a mechanic",schedule_maintenance
add coke to my shopping cart,shopping_list_update
how much do you make an hour,income
i'm afraid there is a false transaction on my account,report_fraud
i think i need to make a reservation for 8 pm at red robin for 3,restaurant_reservation
how is the traffic at the nearest wal-mart pharmacy,traffic
what is 4 + 7,calculator
i need to know more about my health plan,insurance
go back to whisper mode,whisper_mode
is flight dl123 on time,flight_status
i must disconnect from my phone,sync_device
i'd like to know my current location,current_location
tell me the exchange rate of dollars to yen,exchange_rate
what were those things i was trying to remember,reminder
what's the timezone for london,timezone
is a car rental available out of lax from tuesday to thursday,car_rental
how long will i stand in line at carl jr's,how_busy
i need an uber to get to dulles airport,uber
order me a new usb cable on amazon,order
las vegas is in what timezone,timezone
tell me the meeting schdule please,meeting_schedule
how many miles will it take to get to my destination,distance
are vaccinations required to travel there,vaccines
what is my spending limit on my mastercard,credit_limit
what's the amount of time i've taken off work this year,pto_used
"confirm a reservation for nicole brown at diangelo's at 6:45 pm, please",confirm_reservation
whisper for me,whisper_mode
can you tell me how many calories are in an apple,nutrition_info
is there a way to raise my mastercard credit,credit_limit_change
discover card reporting fraud,report_fraud
how is the traffic like on the way to the beach,traffic
i need to get some assistance figuring out how to rollover my 401k,rollover_401k
which timezone is colombia,timezone
do you know the name of this song,what_song
do visitors to japan need to use a socket converter,plug_type
is the gang getting together this afternoon,meeting_schedule
what ingredients are necessary for a steak,ingredients_list
what's the distance between home and the closest starbucks,directions
how much is the minimum payment on my chase card,min_payment
can you disconnect from my phone,sync_device
how much did i spend on gas last week,spending_history
remove the sync from my phone,sync_device
how many tablespoons are in a cup,measurement_conversion
play music by the beatles,play_music
how long to get to the airport in la,distance
i need you to confirm my reservation for tomorrow at 3 pm,confirm_reservation
what do i have on my calendar for march 2,calendar
has the leftover hamburger from last saturday gone bad,food_last
i will need a rental car for travel,car_rental
define flange,definition
what actions do i take to change a car's oil,oil_change_how
teach me how to change my oil,oil_change_how
that is affirmative,yes
can you stop speaking,cancel
can you remember the nutritional info for macaroni and cheese,nutrition_info
"i need assistance with my lost luggage, i was on american airlines ab123 out of talahasse",lost_luggage
i wanna know when i was paid last,payday
what plug type is used in spain,plug_type
change your language,change_language
i see a purchase on my chase checking that i did not make,report_fraud
can i cancel my reservations,cancel_reservation
check the status of my order,order_status
would you like to live with a cat or a dog,do_you_have_pets
help me figure out where my cell phone is,find_phone
i am wanting to know who programmed you,who_made_you
can you get me a table for 2 at diablo,restaurant_reservation
tell me what alternative means,definition
can we stop this song and play the next one,next_song
that is correct,yes
can i change my nickname,change_user_name
halt,cancel
can you change the date of the doctor's appointment event in my calendar from april 1 to april 3rd,calendar_update
can you play music the beatles,play_music
what does the word ataraxy mean,definition
how many miles can i drive before needing the next oil change,oil_change_when
can i change the voice to male,change_accent
that is not true,no
change my name to master,change_user_name
what did i put on my list of reminders,reminder
find a good recipe for meatloaf,recipe
i want to verify my reservation for the 18th at 1pm,confirm_reservation
can you check to see if my order has been delivered,order_status
i want to know the nutrition facts for pizza,nutrition_info
i was on delta flight ab123 out of new york and i can't find my luggage,lost_luggage
tell me my car's fuel economy,mpg
please add lunch and catch up with lisa on friday to my calendar,calendar_update
i'd like to find a hotel in tampa that people liked enough to leave good reviews about,book_hotel
help me transfer $x from credit to debit,transfer
do you know any fun facts about australian football,fun_fact
"never mind, don't do that",cancel
tell me some things i can do to secure my credit rating,improve_credit_score
cut carrots can stay in the fridge for how long before going bad,food_last
please cross off schedule acupuncture appointment off of the to do list,todo_list_update
"call and make a 5:45 pm reservation for jason rogers, table for four",restaurant_reservation
how many of my vacation days have i depleted,pto_used
i need to know this song's name,what_song
"i need you to translate the sentence, 'we will be there soon' into portuguese",translate
play a song for me,play_music
"i want to go to korea, do i need an international visa",international_visa
do you know what this car's mpg is,mpg
when is my at&t bill due,bill_due
i need you to block my chase account immediately,freeze_account
is my tire pressure okay,tire_pressure
what's a good restaurant nearby,restaurant_suggestion
what was that,repeat
what's the traffic like on my way to the terminal,traffic
can you make an appointment for an oil change,schedule_maintenance
i want to make sour dough bread please find a good recipe for me,recipe
cancel that last command,cancel
set an alarm for nine minutes from now,timer
if i go to dublin is a socket converter needed,plug_type
how long must i cook spaghetti for,cook_time
you work for who,who_do_you_work_for
please cancel the reservation at zephers for joe and myself right now,cancel_reservation
when are my tires next due for a change,tire_change
"if i fly internationally, do brittish airwaiys have carry-on limitations",carry_on
can you show me where i am on a map,current_location
change to female voice,change_accent
i need an uber for 2 for orlando,uber
can you tell me who made the ai,who_made_you
can you tell me if there's a lot of wait time at wendy's around 8am,how_busy
i appreciate the assistance,thank_you
what time is it in buenos aires,time
"ai, cancel that last request",cancel
speed up your talking please,change_speed
remove dinner with suzie from my calendar on march 1st,calendar_update
connect with my phone please,sync_device
who is the person u work for,who_do_you_work_for
how do you say hello in french,translate
can you turn the volume to 4,change_volume
what is the weather forecast for seattle,weather
"to visit cambodia, do i need an international visa",international_visa
what ingredients do i need for chicken breast,ingredients_list
do i need a visa to travel to isreal,international_visa
should i air up the tires,tire_pressure
maybe is my answer,maybe
does my usaa card have international transaction fees,international_fees
how long will it take to get from galleria mall to state capitol,distance
what can i address you,what_is_your_name
i want to hear from you in german,change_language
what's the deal with my health care,insurance
what's a highly rated place for steak in omaha,restaurant_suggestion
can i use yogurt in place of sour cream,ingredient_substitution
"my card is stolen, i need to report it",report_lost_card
do i have a big shopping list,shopping_list
definitely not,no
tell me any events scheduled on my calendar for april 15,calendar
