text,intent
report lost card,report_lost_card
resume my death metal playlist,play_music
can you please sat it one more time,repeat
my card is damaged and unusable,damaged_card
what's the next scheduled holiday at this job,next_holiday
do you know of any good restaurants,restaurant_suggestion
how do i book a vacation,pto_request
please change the credit limit,credit_limit_change
transfer 100 dollars checking to savings,transfer
i want to hear my to do list read out loud,todo_list
affiliate's definition is what,definition
i forgot my pin number for my northfield account,pin_change
will my mastercard charge me a fee for international transactions,international_fees
when is the expiration date for my visa card,expiration_date
do i need a certain amount of points before i can redeem them,redeem_rewards
can i see my credit score,credit_score
"please stop calling me dave, my name's bob",change_user_name
i want to change your name,change_ai_name
"on my bank of america visa, what is the apr",apr
i can't use my damaged card,damaged_card
are there any shots i should get before going to south africa,vaccines
does tony's in downton let you make reservations,accept_reservations
go ahead and connect to my phone,sync_device
tell my bank that i'm going to france,travel_notification
turn up the speaker volume,change_volume
how is hello said in french,translate
how many vacation hours do i have,pto_balance
you know procedure to cook apple pie,recipe
how much money am i making,income
can you say that over,repeat
how much funds do i have in my bank accounts,balance
what is the mpg,mpg
how much is my groceries and gas bill,bill_balance
how long until i can expect my new card to get mailed to me,replacement_card_duration
tell me what time it is right now,time
are there any transaction fee if i use my boston private card in scotland,international_fees
help me get my device back to it's factory settings,reset_settings
use whisper voice,whisper_mode
i want to make a call to uncle,make_call
give me a rundown of the weather,weather
i want to know the nutrition facts for pizza,nutrition_info
are my tires fully inflated,tire_pressure
what is the turn around for a new card,replacement_card_duration
are there any steps i need to take to use my credit card points,redeem_rewards
explain some trivia about lebron james,fun_fact
do you have access to my phone,sync_device
start a countdown for 20 minutes,timer
what is the definition of valor,definition
get me an uber,uber
does delta charge for carry ons,carry_on
what is the current time in new york,time
text christy and ask her what she wants for dinner,text
what kind of gas should i put into this car,gas_type
alter the name given to the ai,change_ai_name
can you check on the status of my orders at amazon,order_status
who sang this song,what_song
i'm travelling to thailand soon and want to inform my bank,travel_notification
does my great western bank account allow me to order more checkbooks,order_checks
i need to know what i have on my shopping list,shopping_list
how to locate my credit score,credit_score
i don't have that information,maybe
how can i say thank you in spanish,translate
"hello, anyone there",greeting
i need to book a flight from texas to new york on may 25th and returning on the 28th,book_flight
how many days of vacation do i have,pto_balance
i'd like you to purchase me canned soup,order
"what is the equivalent of, 'life is good' in french",translate
end my reservation with carl at umami,cancel_reservation
what's the nutritional info for a ganola bar,nutrition_info
my dte and water bills are how much,bill_balance
i need for you to get bananas added to my shopping list; i'm out,shopping_list_update
can you set a timer,timer
rename yourself to betty,change_ai_name
share my coordinates with melissa and doug,share_location
how do i get to the nearest post office,directions
can you talk to me in italian,change_language
take $40 and transfer it to account a from b,transfer
i want to know what the latest is on my vacation request i submitted,pto_request_status
wake me up at 6 am,alarm
i'll have to cancel my reservation for tonight,cancel_reservation
make sure my calendar is clear for june 1,calendar_update
i need instructions on how to change my car's oil and what type i should buy,oil_change_how
can you track the location of my phone,find_phone
you can call me brandon,change_user_name
i need to get a flight out of lax to dia on the 16th for under four hundred,book_flight
i wanna know my credit rating now,credit_score
add one by metallica to my playlist,update_playlist
how much will my state taxes be,taxes
i need to know what the date is today,date
what steps do i need to take to switch my insurance plan from an hmo to a high deductible ppo plan,insurance_change
about how long should you cook a 10 pound turkey,cook_time
can you tell me the name of the insurance plan i'm a member of,insurance
"how are you doing, ai",greeting
tell me about something some trivia,fun_fact
does my calendar have anything for january 1st,calendar
when does the replacement card arrive,replacement_card_duration
find out for me when the next holiday will be,next_holiday
add this song to my slow jams playlist,update_playlist
i was at home depot trying to buy plants and my card got declined,card_declined
what can i do if my card is lost,report_lost_card
please tell me a really fun fact about facebook,fun_fact
does moscow require travel visas to visit,international_visa
i tried to make a purchase yesterday but my card was declined why,card_declined
how much money do i have coming in each month,income
what would be the estimated time from to get a new card mailed to me,replacement_card_duration
how can i get a hold of my w-2,w2
i'm looking for a roundtrip flight from fwa to hsv for march first to march fifth,book_flight
can i get an uber for five people to go to the national gallery of art,uber
can you put in a meeting for the blue room on friday,schedule_meeting
how much do i have to pay on my bills,bill_balance
can you make reservations at steak 'n' shake,accept_reservations
how bad is the traffic,traffic
i'm ready to put in the order for everything on my shopping list,order
let me set up direct deposit for this,direct_deposit
tell me information about my income,income
schedule a meeting room for friday at 3pm,schedule_meeting
i say no to that question,no
describe your types of pets,do_you_have_pets
share the nutrition info for spaghetti with me,nutrition_info
what is your creation date,how_old_are_you
find what the word diaphanous mean please,definition
how is it going,greeting
how long will it take the bus to get to stop 23,distance
set timer of 5 minutes,timer
tell me how to set up direct deposit,direct_deposit
tell your hobbies,what_are_your_hobbies
what types of questions do you have a response for,what_can_i_ask_you
i would like some help finding my phone,find_phone
speak in a different accent,change_accent
"does life have a meaning, according to you",meaning_of_life
state your name,what_is_your_name
will you tell a joke,tell_joke
how do vietnameses people say hello,translate
what is my state taxes currently,taxes
how are you this day,greeting
do you know why my account is blocked,account_blocked
set a timer to go off in 5 minutes,timer
what is the average time to get to walmart in mays landing,distance
when will my flight take off,flight_status
do you have pets,do_you_have_pets
what is the square root of 10500,calculator
can you take carrots off my shopping list and add soda,shopping_list_update
can you look into whether my card has good apr or not,apr
i'd like you to disconnect from my phone,sync_device
how many people do you think will be at applebees at 7,how_busy
what is my american express card's rewards balance,rewards_balance
do you know the total number of vacation days i have used,pto_used
where can one receive their w-2 form,w2
how many carry ons am i allowed to take on my canadair flight to frankfurt,carry_on
"tomorrow, what will the date be",date
i want to know france's timezone,timezone
please tell me why did my card not get accepted,card_declined
"ai, tell me what things i should ask of you",what_can_i_ask_you
would you order everything on my shopping list,order
what timezone is france in,timezone
can you tell me the ai's name,what_is_your_name
schedule a gas bill payment,pay_bill
when will i need to change my tires again,tire_change
i want you to call me pam,change_user_name
on the 26th what is on the table for my calendar,calendar
what are some mistakes to avoid so that my credit score stays high,improve_credit_score
what is one dollar worth in mexico,exchange_rate
how many calories in scoop of chocolate ice cream,calories
tell me what the word die means,definition
"can you find out the latest on my credit card application, i haven't heard an update in some time",application_status
what does my shopping list involve,shopping_list
"next song on the list, please",next_song
how long will it take to get seated at needham's,how_busy
i would like to hear a funny joke,tell_joke
"oh no, report my card, it's stolen",report_lost_card
can you show me the transactions that were made last night at the restaurant,transactions
what do you put in chili,ingredients_list
i got to remove fishing from my calendar for soccer,calendar_update
what type of questions may i ask you,what_can_i_ask_you
i need you to schedule an alarm,alarm
i would love an italian meal suggestion,meal_suggestion
are there fees for using my card in tampa,international_fees
i need to take out the trash please remind me,reminder_update
could you please state the apr for the credit card,apr
where is my delivery order,order_status
what timezone is reno in,timezone
who do you job for,who_do_you_work_for
what's the minimum payment for our cc bill,min_payment
i want to visit chicago by bus what do i need to do,directions
tell me how to schedule a meeting,schedule_meeting
i need help paying my electric bill,pay_bill
can you tell me the amount of gas i have,gas
where was my package last at,order_status
is there a travel alert for north korea,travel_alert
how many e's are in sesame,spelling
i need to make sure there is a reservation for george at connor oneil's,confirm_reservation
what kinds of things would you be able to help me with,what_can_i_ask_you
would you just like to call me paul,change_user_name
can you make a phone call to randy,make_call
i am josh,change_user_name
what is the area of a 20 x 20 room,calculator
could you ask the question again,repeat
create a reminder for me to send flowers to my mom for mother's day,reminder_update
if i use my card in mexico do i get an extra fee,international_fees
tell me how to apply for a visa card,new_card
ai stop talking,cancel
help me secure a car rental out of reagan international airport from march 22-30,car_rental
"hello, friend",greeting
how many kilos are in 25 pounds,measurement_conversion
please unlink my phone,sync_device
it may be either one,maybe
what does a sausage sandwich have for calories,calories
reset to default settings please,reset_settings
make sure walnuts is on my shopping list,shopping_list_update
i want to pay my electric bill,pay_bill
do i need to obtain a travel visa to go on vacation to places in eastern europe,international_visa
"i don't need my reservation, can you cancel it",cancel_reservation
credit limit,credit_limit
can you book a table at the restaurant for me and my husband,restaurant_reservation
any idea where flight dl123 is right now,flight_status
so how is everything,greeting
how do i get to the museum by bus,directions
what's the weather looking like,weather
"please, recite to me some good one liners",tell_joke
gauge the tire pressure,tire_pressure
can you check and see i have a reservation under alex for bon apetite,confirm_reservation
what day am i off next,next_holiday
i need to add my doctor's appointment to my calendar for the first,calendar_update
how long will it take me to make baked chicken,cook_time
you came from where,where_are_you_from
"let me hear all of the items on my to do list, please",todo_list
do you know how i get to olympia by bus,directions
ways to build credit,improve_credit_score
what time is it on the pacific coast right now,time
how's it going with you,greeting
i am needing to know your name,what_is_your_name
can i increase the credit limit on my target card,credit_limit_change
my card has a deep crease through the middle so i would like to report it,damaged_card
read me my reminders list,reminder
i need to find out the rewards points i have left on my american express card,rewards_balance
do you identify as a human or computer,are_you_a_bot
tell me the calorie content for an apple,calories
i think bradley is a better name for you,change_ai_name
i would like you to increase the speed of your speech please,change_speed
can i apply for a discover card,new_card
put the garage lights on,smart_home
italy is in what timezone,timezone
how long should i cook the ham for,cook_time
how much air remains in my tires,tire_pressure
"switch the language for your responses, please",change_language
what location did you live at before,where_are_you_from
go forward to the next track,next_song
whats the cars mpg,mpg
that is a yes,yes
remove chips from my shopping list,shopping_list_update
what are the pets that you take care of,do_you_have_pets
i ran my credit card over with the lawn mower and need to replace it,damaged_card
how do i get my paycheck direct deposited to my chase account,direct_deposit
ai was made by whom,who_made_you
please order everything you see on my shopping list,order
what is the apr for my credit card,apr
"yes, i'd really like that alot",yes
find out what the word abrogate means for me,definition
what are you called,what_is_your_name
has my manager at mcdonald's confirmed i can take vacation,pto_request_status
where would my w2 be found so i can do my taxes,w2
use the map and pinpoint my position,current_location
what's the day of the week,date
say a fun fact about mt everest,fun_fact
add what's playing on my favorite playlist,update_playlist
message mom where are you,text
what is the weather like in denver,weather
iterate the items on my todo list,todo_list
help me unblock my account,account_blocked
schedule a meeting for me,schedule_meeting
am i talking to a real person,are_you_a_bot
is the traffic bad at 5:00 if i'm going to the mall,traffic
set a timer for two hours,timer
how do you spell out espresso,spelling
what is the status of my pto,pto_used
is there a way to change your name to betty,change_ai_name
what is the song on speaker,what_song
what's the ac set to,smart_home
tell me my minimum citicard payment,min_payment
when do i get my next check,payday
what is the date i get paid,payday
what do you need to jump a car,jump_start
please give me my salary figure,income
can you tell me what reminders i've set,reminder
does the national card have international transactions fees and how much,international_fees
let me know the name you have for me,user_name
how many more days until the next holiday,next_holiday
i need to play the song that goes like hey jude don't make it bad,play_music
is it possible to pay my bill,pay_bill
go to default setting,reset_settings
can i get a w2 form online,w2
status of my request for vacation,pto_request_status
dial x's phone please,make_call
make a payment on the electric bill,pay_bill
i have a reservation at pizza hut under the name leia roberts and i want to cancel it,cancel_reservation
find a hotel in san francisco for march 8 & 9,book_hotel
i need a mexican meal suggesstion,meal_suggestion
what do i need to get to make lasagne,ingredients_list
how much is available in my savings account,balance
tell me what flange means,definition
"i'm not going to cook today, can you suggest a restaurant",restaurant_suggestion
shit if i know,maybe
what's the date of the next closest holiday,next_holiday
delete fries from shopping list,shopping_list_update
i'd like my account frozen,freeze_account
what sort of things do people do in new york,travel_suggestion
how do i use reward for my first hawaiian bank,redeem_rewards
tell me a fact,fun_fact
can i put in a vacation request with you,pto_request
i want you to use whisper voice now,whisper_mode
please help with my math,calculator
i have how many points on my amex right now,rewards_balance
how long should i fry an egg for,cook_time
"what's my current interest rate, if you could look",interest_rate
i need a timer set for 15 minutes,timer
how is everything going for you,greeting
give adam my gps coordinates,share_location
how many personal days have i taken this month,pto_used
what's the name of the song that we are listening to,what_song
"go ahead and flip a coin, i am calling tails",flip_coin
could you roll the 8 sided dice,roll_dice
get rid of my reservation at chez francois for jennifer,cancel_reservation
i want to thank you for helping,thank_you
where should i travel if i want to visit some history museums,travel_suggestion
can you tell my what france's timezone is,timezone
i need you to change the pin on my bank of america account to be 1234,pin_change
please tell me the routing number for my wells fargo account,routing
how much am i expected to pay in tax,taxes
i want your name,what_is_your_name
how many dollars can i exchange for 10000 rubles,exchange_rate
what time is it right now in paris,time
give me the date my bill is due,bill_due
i'd like to rent a vehicle from nov 1st to nov 15th in san antonio and i need a 15 passenger van,car_rental
will car rentals be available in boston from march 2 to march 4,car_rental
pair with my phone please,sync_device
what is an amazing trivia fact relating to 3d printing,fun_fact
the information is wrong,no
what is it is all relative mean,definition
"ai, what is my chase routing number",routing
how much is my comcast bill,bill_balance
how do you say it's snowing in german,translate
i need new insurance but dont know how to get it,insurance_change
how do you convert ounces to grams,measurement_conversion
can you reserve a table for 2 at red lobster at 8pm,restaurant_reservation
i can not thank you enough,thank_you
"i need the dollar amount due on my verizon bill, please",bill_balance
please go to the song after this one,next_song
tell me when the next holiday arrives,next_holiday
"can you tell me the nearest wells fargo bank location to port authority, new york",directions
listen to next song on playlist,next_song
what is the traffic like at the closest safeway grocery store,traffic
please speak louder,change_volume
go back the the settings you had originally,reset_settings
"i need a place in pittsburgh to stay from monday to friday, can you help",book_hotel
whats on my list for shopping,shopping_list
that would be false,no
tell me how many carry ons i can take on a flight with southwest airlines to dallas,carry_on
will i be able to increase my credit limit to $1000,credit_limit_change
make sure my reservation is happening for john at olive garden,confirm_reservation
are you self employed,who_do_you_work_for
what ingredients do i need for chicken breast,ingredients_list
is a car rental available out of lax from tuesday to thursday,car_rental
what's the expiration date on my credit card,expiration_date
can you tell me if eating at outback's any good,restaurant_reviews
i was at whole foods trying to buy groceries and my card got declined,card_declined
i must to the female voice,change_accent
what is 78 times 85,calculator
my card didn't go through when i was buying a case of water at walmart,card_declined
how can i have my paycheck directly deposited in my account,direct_deposit
is this a person talking to me or a computer,are_you_a_bot
what would i be referred to as,user_name
they call me john,change_user_name
do i need a visa to leave the country,international_visa
how long can i put pizza in the fridge,food_last
you work for whom,who_do_you_work_for
i need to report my stolen card,report_lost_card
please read all the items on my reminder list,reminder
please help me with my 401k rollover since i got a new job,rollover_401k
in which place were you made,where_are_you_from
do i need an international visa to go to canada,international_visa
what type of fuel does my car use,gas_type
please say things more quickly,change_speed
i am needing you to look up roundtrip flights form houston to miami for april 12 and april 15,book_flight
roll the 10 sided dice on time,roll_dice
give me trivia about bats,fun_fact
hi how is everything,greeting
bring up my location,current_location
is it correct to say you work for me,who_do_you_work_for
where's a good place to get some grub,restaurant_suggestion
i want to hear more about how i can use my credit card points,redeem_rewards
i have transactions on my card that aren't mine,report_fraud
it is important that i call katie,make_call
what timezone is chicago in,timezone
i need to know when my flight scheduled to board,flight_status
could i cancel my reservations,cancel_reservation
what is the maximum dollars i can get for 6 yens,exchange_rate
provide me the name of who made you,who_made_you
schedule car repairs,schedule_maintenance
i want to use spanish as my language,change_language
what timezone do they use in la,timezone
"could you connect with my phone, please",sync_device
what is your birthday again,how_old_are_you
where is my gas level right now,gas
whats the quickest way to money from one account to another,transfer
when did i last have my car fixed,last_maintenance
i want to know my interest rate,interest_rate
time in tokyo,time
what kind of gas does my car currently need,gas_type
i wanna apply for a new credit card,new_card
i want to hear a male british accent,change_accent
i need a flight from nyc to paris with delta,book_flight
i want to change your name to another name,change_ai_name
how can i improve my credit score,improve_credit_score
what is the routing number for my wells fargo account,routing
please show me instructions on how to change my oil,oil_change_how
has my delivery order showed up,order_status
what's chicago's time zone,timezone
do you know if bottlenecks takes dinner reservations,accept_reservations
where are we located,current_location
"yes, that's it",yes
what types of things do you like to do in your spare time,what_are_your_hobbies
what's the minimum required payment on my visa card,min_payment
have i scheduled anything on march 2nd on my calendar,calendar
when did i go to the mechanic,last_maintenance
does it matter what kind of gas i fill up my car with,gas_type
how much money do i pay in taxes,taxes
tell me your age please,how_old_are_you
please roll dice,roll_dice
does japan have any travel alerts i should be aware of,travel_alert
what are they paying me at work right now,income
i have to transfer from one account to my other one,transfer
what is the traffic like on the way to kaneohe,traffic
can you order me more checks at wells fargo,order_checks
is an international visa needed to travel to z,international_visa
whats up,greeting
suggest food from italy to me,meal_suggestion
"flip a coin, i have tails",flip_coin
could i use white wine instead of red wine in a recipe,ingredient_substitution
are you doing well,greeting
i need to delete tomatoes from my shopping list and add onions instead,shopping_list_update
where do i find the irs form that tells me the amount of money i owe them,w2
i got to pay my cable bill,pay_bill
what's the routing number for my navy federal account,routing
make a timer for 5 minutes,timer
can you put a block on my chase account right away,freeze_account
when did you originate,how_old_are_you
can i substitute salt for pepper,ingredient_substitution
what is my meeting schedule like for the day,meeting_schedule
are there any meetings for today on my calendar,meeting_schedule
say it one more time,repeat
can i obtain health benefits,insurance
how do i direct deposit my paycheck,direct_deposit
what is your boss's name,who_do_you_work_for
return to your factory settings,reset_settings
i want to cancel my reservation for 5 at red robin,cancel_reservation
"if i ate a cookie, how many calories would i be ingesting",calories
let me bank know i will be in brazil from june 1st to july 1st,travel_notification
i'd like to increase my credit limit up to four thousand,credit_limit_change
can you cancel the reservation i have at 4 pm at ruth's,cancel_reservation
i must report fraudulent activity on my debit,report_fraud
i'd like to change my pin number for my savings account,pin_change
how much is in savings,balance
flip a fair coin i win if it's tails,flip_coin
flip that dime,flip_coin
that is overwhelmingly false,no
do you have any domestic animals,do_you_have_pets
please cancel the table i had reserved for tonight,cancel_reservation
revert to factory settings please,reset_settings
file a report for a lost american express card,report_lost_card
report my credit limit,credit_limit
what is the tracking on my package,order_status
play the next song on this list,next_song
add coming undone by korn to my playlist,update_playlist
tell me my bank routing number,routing
which timezone is france in,timezone
has my application for a trust bank credit card been mailed out and if so was i approved or not,application_status
i need to know the items on my shopping list,shopping_list
tell me about yourself,what_is_your_name
my card is lost what do i do,report_lost_card
boost volume to 4,change_volume
book me a car rental between january 1st to january 3rd in denver colorado and id prefer a ford,car_rental
when is my next oil change due,oil_change_when
what's the nutritional information for steak,nutrition_info
what should i get at a mexican restaurant,meal_suggestion
am i your boss,who_do_you_work_for
i wanna know when should i get my tires changed next,tire_change
i need you to remind me to get something done,reminder_update
what ingredients are in spinach dip,ingredients_list
what will my federal tax return be,taxes
how long have you been functional,how_old_are_you
are there extra charges for using my card in mexico,international_fees
set a reminder for tomorrows meeting,reminder_update
create a new text message,text
verify that my reservations at won wons for joe lee are good,confirm_reservation
i need to let my bank know i am traveling to new york,travel_notification
book me a hotel in new york near the empire state building from marc 2nd to 4th,book_hotel
what track am i listening to,what_song
what's this track,what_song
what is the date of my last paycheck,payday
how long will it take to get to long beach terminal from long beach airport,distance
can you play music by led zeppelin,play_music
"when referring to you, what name do you want me to use",what_is_your_name
report fraud on my card,report_fraud
where do i find the routing number for great western bank,routing
i need to get on a new united healthcare insurance plan,insurance_change
"hey computer, make a reservation for 2 for my parents at red lobster on wednseday next, 2:00pm if possible",restaurant_reservation
what do i owe for my utilities bill,bill_balance
tell me how to apply for an american express card,new_card
how does one jump a car,jump_start
what's my checking balance,balance
what time is it in the mountain standard timezone,time
how do you say thank you in german,translate
i would like an update on the progress of my credit card application,application_status
what does the weather look like,weather
how long does it take frozen steaks to go bad,food_last
play beatles,play_music
what plug type does russia use,plug_type
will my vacation be approved soon,pto_request_status
what's the balance on my bills,bill_balance
call macy,make_call
set a brand new timer for eight seconds,timer
how many calories in chicken,calories
what is the apr on my barclay's card,apr
what's left in my gas tank,gas
when is the bill due,bill_due
tell me what ten pounds in kilos is,measurement_conversion
please show me what transactions i made on the first of this month,transactions
will you connect to my phone,sync_device
help find my phone,find_phone
what insurance benefits do i have,insurance
how would i say hello in french,translate
remove my reservation at outback for timmy,cancel_reservation
are there recommended vaccines to go there,vaccines
i'd like a new life insurance plan,insurance_change
i really thank you,thank_you
add coke to my shopping cart,shopping_list_update
are you a live person or a computer,are_you_a_bot
how long does it take to get a replacement card,replacement_card_duration
how long do tires last for,tire_change
please put taco night on the house calendar date of january 6,calendar_update
what meetings are on my schedule today between 1:00 pm and 4:00 pm,meeting_schedule
whats the status of my south west flight,flight_status
i want to know what i have to do,todo_list
can i use yogurt in place of sour cream,ingredient_substitution
when am i next having a meeting in december,calendar
remove fries from my shopping list,shopping_list_update
can you tell bob to get his dog via text,text
alert my bank and let them know that i'm travelling to madrid,travel_notification
go back to your normal settings please,reset_settings
"could you tell me what 30% off 235 is, please",calculator
set up payroll direct deposit to my checking account,direct_deposit
there's fraudulent transaction going on,report_fraud
search for a flight out of la to chicago on march 3rd for under $500,book_flight
"siri, find my iphone",find_phone
please book a reservation for 8 pm at red robin under the name kevin,restaurant_reservation
can you tell me what the amount on my directv bill is,bill_balance
could you please let me apply for a new credit card,new_card
can you find me a hotel for 2 people on april 1st to 4th in rome,book_hotel
i wanna have an appointment to get my oil changed,schedule_maintenance
would you tell me the interest rate,interest_rate
how do i get to the hotel by bus,directions
no that isn't the case,no
my card got melted and i need to report it,damaged_card
hey how's it hanging,greeting
"around nine, is ambrosio busy",how_busy
who supplied your instructions,who_made_you
when to change my oil,oil_change_when
how long should i cook the eggs for,cook_time
how much does it cost to get my car filled up,gas
tell me your age,how_old_are_you
schedule an oil change for me,schedule_maintenance
is my gas tank at least half full,gas
i wanna know what the traffic is like on the way to phoenix,traffic
what do my benefits look like,insurance
what sort of things are you able to help with,what_can_i_ask_you
"correct, it is affirmative",yes
does hannahs in galloway take reservations,accept_reservations
what is 10 ounces in grams,measurement_conversion
pull up instructions on how to jump start a car,jump_start
can you verify mike has a reservation at black rock at 6 pm,confirm_reservation
would you please increase your speaker volume,change_volume
can you list all recent transactions,transactions
should i take a different route to work,traffic
add my dentist appointment to the calendar,calendar_update
who made this ai,who_made_you
can you assist me in paying my electric bill,pay_bill
what's the routing number for my chase account,routing
i'm needing dinner suggestions for mexican food,meal_suggestion
how many miles can i drive before changing my oil,oil_change_when
what is the best interest rate i can get from now on,interest_rate
it was good chatting,goodbye
what did i want to remember again,reminder
should i bring my socket converter to england,plug_type
tell me the gas type for that car,gas_type
turn my drake playlist on,play_music
do i need an international visa to go to spain,international_visa
what is our purpose here on earth,meaning_of_life
i need to know the date in 256 days,date
what languages can i switch to for your responses,change_language
are there meetings schedules today between noon and one,meeting_schedule
what is the meaning of altruism,definition
how many more vacation days can i use this year,pto_balance
how long does it take to get to virginia by bus,distance
how do i cash in my reward for chase,redeem_rewards
has anyone looked at my mastercard application,application_status
who is the creator of this ai,who_made_you
i'm having trouble finding my luggage i was on delta flight ab123 out of new york,lost_luggage
how long does bread last in the freezer,food_last
the answer is false,no
i believe that's true,yes
does boise have any good indian restaurants,restaurant_suggestion
how many vacation days do i have saved,pto_balance
do i have any meetings with michael today,meeting_schedule
"how do i share where i am, with another person",share_location
can you get me an uber to the movies,uber
march 3rd needs to be cleared on my calendar,calendar_update
can you set a timer for me,timer
compare prices for flights from recife to miami leaving may 20 returning june 5,book_flight
approximately how long does it take to get to the resort in miami,distance
"i did not quite hear you, can you say it again",repeat
can you use the male british accent,change_accent
i want a coin flip and i'll take tails,flip_coin
who do you think i am,user_name
what do i need to buy at the store,shopping_list
"thanks for chatting, later",goodbye
i wanna schedule some car maintenance,schedule_maintenance
set up a meeting with frank at 2pm,schedule_meeting
i want to hear something funny,tell_joke
where did you last live,where_are_you_from
add welcome to the jungle by guns n roses to my playlist,update_playlist
my car uses what type of fuel,gas_type
find an uber for two passengers we are going to the airport in toledo,uber
what decent restaurants around here are italian,restaurant_suggestion
is my order due yet,order_status
how long should i cook the asparagus for,cook_time
could you stop talking for a second,cancel
do i have any cash left,balance
do i have carrots on my shopping list,shopping_list
how much have i spent eating out this week,spending_history
i need an uber,uber
can i see my transactions on the 7th,transactions
for what reason did my card get declined,card_declined
what tasks can you complete for me,what_can_i_ask_you
lets flip for it,flip_coin
how much gas is in my tank,gas
tell me the steps to getting my credit score,credit_score
put a hundred dollars in my ally account from bluebird,transfer
what's the reason for a hold on my wells fargo account,account_blocked
i would like to apply for a new card,new_card
have i been sent my w-2 in my email,w2
are there extra fees for using my card in mexico,international_fees
i need an uber reserved to take me to the restaurant,uber
"i replaced my tires in december, when should i replace them again",tire_change
"disconnect from my phone, please",sync_device
please confirm my reservation for march 1st at 2pm,confirm_reservation
give my current location to robyn now,share_location
does my errand list have goodwill on it,todo_list
see you again soon,goodbye
"ai, what do people call you",what_is_your_name
go to the next song on the playlist,next_song
please increase the volume to 4 please,change_volume
what are delta's carry-on policies for flights,carry_on
i need to know what is currently on my calendar for friday the 1st,calendar
what is the forecast for this week,weather
what are the carry-on rules,carry_on
is pizza considered healthy,nutrition_info
tell me what's on my shopping list,shopping_list
it is okay to replace water instead of milk,ingredient_substitution
find me a new place for dinner,restaurant_suggestion
dial steven,make_call
what are the conditions like in sarasota,weather
"can you tell me what's on my calendar for march 05, 2019",calendar
i don't know where i left my phone,find_phone
do you enjoy any hobbies,what_are_your_hobbies
please give me a rundown of my reminder list,reminder
which song is playing,what_song
can i increase the credit limit for my chase card,credit_limit_change
create a reservation novemeber 11 to 15 in cali,book_hotel
where to go to get dead car battery tested,jump_start
i need help figuring out where my phone is,find_phone
let me pick your brain what do you think we should do for dinner tonight,meal_suggestion
are you a real person or automated,are_you_a_bot
how much tax do i owe,taxes
how long would a bus to the empire state building take,distance
please do a stop on my bank account,freeze_account
can you transfer money from a to b,transfer
do i have meetings from 1 to 4 today,meeting_schedule
would you say that you are human or copmuter,are_you_a_bot
what is the time zone of france,timezone
"tell me how to say, 'it is a beautiful morning' in italian",translate
thank you a lot for that answer,thank_you
what's the status on my vacation days,pto_balance
what's my bank balance,balance
can i change the voice to male,change_accent
i need to know the number of days off i have taken at this point,pto_used
is my credit report low,credit_score
let bill and craig know where i am,share_location
"in aiken, get me a rental for may 12 to may 16",car_rental
adios!,goodbye
let me know what my interest rate is,interest_rate
how soon will you mail me a new card,replacement_card_duration
"are you an actual person, or ai",are_you_a_bot
what is the current time in china,time
what am i called by you,user_name
i'd like to know how to spell cemetary,spelling
what are the total calories for two servings of pasta,calories
the steak must go under the broiler for how long,cook_time
when will the restaurant be busiest,how_busy
are you a real person or a robot,are_you_a_bot
what timezone is lima in,timezone
annul the reservation i created,cancel_reservation
what do my bills add up to,bill_balance
how long is it until payday,payday
i want volume at 4,change_volume
could you tell me how much money i spent last week,spending_history
can you add this song to my jazz playlist,update_playlist
please remind me to add laundry to my list of chores,todo_list_update
let me know what kinds of pets you have,do_you_have_pets
"please order some more cat food, i'm out",order
what's the estimated time to get to ppg paints arena in pittsburgh via bus,distance
read my shopping list to me,shopping_list
can you reveal my credit score,credit_score
tell me how to find my current location,current_location
i want to learn a neat fact about black holes,fun_fact
when will it rain next,weather
i need an uber that will accommodate eight people to go to the closest amc theater,uber
tell me something cool about elephants,fun_fact
what is 2+2,calculator
if i have garlic from sunday is it still fine to use,food_last
is it possible to get more checkbooks for my wells fargo checkings,order_checks
are there rooms available between 5 and 530,schedule_meeting
set up an alarm,alarm
please change the language that you are responding in,change_language
on march 1-2 i want a pto request made for me,pto_request
tell me the inventor of ai,who_made_you
could you insert broken by evanescence to my music,update_playlist
reset the factory settings,reset_settings
i want to hear everything on my reminder list,reminder
how do i change the name you use to address me,change_user_name
i wanna know a phrase in spanish,translate
confirm my reservation for red robin at 8,confirm_reservation
when's the next holiday coming,next_holiday
how do i report my card if it got cut in half,damaged_card
place a marker for me where i am on the map,current_location
is a visa needed to go to mexico,international_visa
where do i find information on when the water bill is due,bill_due
play the song that goes like hey jude don't make it bad,play_music
is there an event titled anniversary dinner on my calendar,calendar
can you ping priest chris with a text and send the following confession,text
set a reminder to bring a book to work tomorrow,reminder_update
could you make reservations for 2 at olive garden for 5 pm today,restaurant_reservation
do i have anything on my calendar next sunday,calendar
i would like to know the time,time
go ahead and roll those dice,roll_dice
"the next time i change my oil, when should it be",oil_change_when
what ingredients are in salsa,ingredients_list
i'd like to pay my bill,pay_bill
when was my last maintenance on my car in the shop,last_maintenance
is there a specific way to set up direct deposit,direct_deposit
what are the best sushi restaurants in reno,restaurant_suggestion
i want you to be in whisper mode now because i am in the library,whisper_mode
i need you to tell me my salary,income
please go back to to factory settings now,reset_settings
how do i set up instant paycheck,direct_deposit
go back to factory settings please,reset_settings
"""disable my card account and contact company to report fraudulent activty",report_fraud
